,homeType,hasGarage,hasCooling,hasHeating,hasView,yearBuilt,latestPrice,latest_saleyear,lotSizeSqFt,livingAreaSqFt,numOfBathrooms,numOfBedrooms,numOfStories
2981,Single Family,False,True,True,False,2011,285000.0,2018,7405.0,2730.0,3.0,4,2
2982,Single Family,False,True,True,False,2013,245000.0,2018,6011.0,1652.0,2.0,3,1
2983,Single Family,True,True,True,False,2016,381000.0,2020,6621.0,2730.0,3.0,3,1
2984,Single Family,True,True,True,False,1975,415000.0,2020,9034.0,1543.0,2.0,3,1
2985,Single Family,False,True,True,False,1996,229900.0,2019,6054.0,1476.0,2.0,3,1
2986,Single Family,True,True,True,True,1983,499000.0,2020,7884.0,1689.0,2.0,3,1
2987,Single Family,False,True,True,False,2009,253000.0,2019,6316.0,1605.0,2.0,3,1
2988,Single Family,False,True,True,False,1971,650000.0,2019,13939.2,1844.0,2.0,4,1
2989,Single Family,True,True,True,True,2012,235000.0,2018,5018.0,1220.0,2.0,3,1
2990,Single Family,True,True,True,False,1984,745000.0,2020,4966.0,2447.0,3.0,3,3
2991,Single Family,False,True,True,False,2002,355000.0,2019,9670.0,2078.0,2.0,3,1
2992,Single Family,True,True,True,False,1985,439900.0,2020,7492.0,2080.0,3.0,3,2
2993,Single Family,False,True,True,False,1962,770000.0,2018,12632.4,2886.0,2.0,3,1
2994,Single Family,True,True,True,False,1983,309000.0,2018,8581.0,1618.0,3.0,3,2
2995,Single Family,True,True,True,False,2010,289900.0,2019,6229.0,2622.0,3.0,5,2
2996,Single Family,True,True,True,False,1983,349900.0,2018,9191.0,1502.0,2.0,3,1
2997,Single Family,True,True,True,False,2000,389900.0,2020,13068.0,2341.0,2.0,3,1
2998,Single Family,False,True,True,False,2017,365000.0,2019,8712.0,2930.0,3.0,3,2
2999,Single Family,False,True,True,False,1968,1050000.0,2018,17424.0,3758.0,5.0,5,2
3000,Single Family,False,True,True,False,2008,230000.0,2019,6882.0,1314.0,2.0,3,1
3001,Single Family,False,True,True,True,1972,329700.0,2020,7100.0,1161.0,2.0,3,1
3002,Single Family,True,True,True,False,1965,1100000.0,2020,17424.0,2869.0,3.0,4,1
3003,Single Family,False,True,True,False,2005,289000.0,2018,6229.0,2472.0,3.0,4,2
3004,Single Family,False,True,True,False,2016,329990.0,2019,8450.0,2398.0,2.0,3,1
3005,Single Family,False,True,True,False,2009,217000.0,2019,4791.0,1314.0,2.0,3,1
3006,Single Family,True,True,True,True,1990,898000.0,2018,39639.6,3577.0,4.0,4,2
3007,Single Family,False,True,True,False,2018,311965.0,2019,18295.2,2452.0,3.0,4,2
3008,Single Family,False,True,True,False,2011,230000.0,2019,6359.0,1375.0,2.0,3,1
3009,Single Family,False,True,True,False,1972,270000.0,2019,7143.0,1089.0,2.0,3,1
3010,Single Family,True,True,True,False,1985,565000.0,2020,5227.0,2289.0,4.0,3,4
3011,Single Family,False,True,True,False,1983,300000.0,2018,14810.4,1953.0,3.0,4,2
3012,Single Family,True,True,True,False,2003,208900.0,2018,3876.0,1702.0,3.0,3,2
3013,Single Family,False,True,True,False,1999,389900.0,2018,9321.0,2536.0,2.0,3,1
3014,Single Family,False,True,True,False,2001,260000.0,2018,6969.0,2111.0,3.0,3,2
3015,Single Family,False,True,True,False,2003,1175000.0,2018,9278.0,3552.0,4.0,4,2
3016,Single Family,False,True,True,False,2013,275000.0,2018,6708.0,2505.0,3.0,4,2
3017,Single Family,False,True,True,False,1981,359000.0,2019,9365.0,1386.0,2.0,3,1
3018,Single Family,True,True,True,False,1967,1495000.0,2020,13068.0,4254.0,5.0,4,2
3019,Single Family,False,True,True,False,1980,339900.0,2019,6534.0,1318.0,2.0,3,1
3020,Single Family,False,True,True,False,1967,879000.0,2020,9408.0,3425.0,3.0,5,2
3021,Single Family,True,True,True,True,1998,775000.0,2020,5436.0,2769.0,3.0,4,2
3022,Single Family,False,True,True,False,1997,1125000.0,2019,10236.0,4372.0,5.0,4,2
3023,Single Family,True,True,True,False,1983,399900.0,2020,13939.2,1732.0,2.0,3,1
3024,Single Family,True,True,True,False,1997,1050000.0,2020,33541.200000000004,3564.0,4.0,4,2
3025,Single Family,True,True,True,False,1994,930000.0,2020,13503.6,3372.0,3.0,3,2
3026,Single Family,False,True,True,False,2001,975000.0,2018,12196.8,4231.0,5.0,4,3
3027,Single Family,True,True,True,False,1969,840000.0,2020,11325.6,2450.0,3.0,4,1
3028,Townhouse,True,True,True,False,1972,309000.0,2020,3920.0,2031.0,4.0,3,2
3029,Single Family,True,True,True,True,2002,1150000.0,2019,8363.0,4422.0,5.0,5,2
3030,Single Family,True,True,True,True,1978,315000.0,2020,8512.0,1576.0,2.0,3,1
3031,Single Family,True,True,True,False,1978,244900.0,2020,11325.6,1575.0,3.0,4,2
3032,Single Family,False,True,True,False,1966,699000.0,2018,12632.4,2673.0,3.0,4,1
3033,Single Family,True,True,True,True,1978,329888.0,2020,22215.6,2275.0,2.0,3,2
3034,Single Family,True,True,True,False,1967,700000.0,2020,10031.0,2281.0,2.0,4,1
3035,Single Family,False,True,True,False,1983,375000.0,2019,12632.4,1356.0,2.0,3,1
3036,Single Family,True,True,True,False,1978,148900.0,2018,8929.0,1792.0,2.0,3,2
3037,Single Family,True,True,True,True,1977,1750000.0,2020,13939.2,5169.0,5.0,4,2
3038,Single Family,True,True,True,True,1984,390900.0,2020,7714.0,1622.0,2.0,3,1
3039,Single Family,False,True,True,True,1978,875000.0,2019,15681.6,4001.0,4.0,4,2
3040,Single Family,False,True,True,False,1977,114000.0,2019,6534.0,1500.0,2.0,3,1
3041,Single Family,False,True,True,False,1966,995000.0,2018,11325.6,2717.0,3.0,4,1
3042,Single Family,False,True,True,False,1978,290000.0,2018,7840.0,1387.0,2.0,3,1
3043,Single Family,False,True,True,False,1985,315000.0,2018,9321.0,1568.0,2.0,3,1
3044,Single Family,False,True,True,False,1968,629000.0,2019,12632.4,2256.0,3.0,4,1
3045,Single Family,False,True,True,False,1965,329890.0,2020,11761.2,1982.0,2.0,4,1
3046,Single Family,False,True,True,False,1971,699000.0,2019,12196.8,2814.0,3.0,5,1
3047,Single Family,True,True,True,True,2001,1100000.0,2020,12196.8,4686.0,5.0,5,2
3048,Single Family,True,True,True,True,1969,1600000.0,2020,13068.0,2632.0,3.0,3,1
3049,Condo,False,True,True,False,1985,295000.0,2018,5837.0,1147.0,2.0,2,1
3050,Single Family,False,True,True,False,1966,937000.0,2019,11761.2,3068.0,4.0,4,2
3051,Single Family,True,True,True,True,1970,625000.0,2018,10454.0,2192.0,3.0,4,1
3052,Single Family,False,True,True,False,1966,775000.0,2019,12196.8,2648.0,3.0,4,1
3053,Single Family,False,True,True,False,1965,815000.0,2018,9931.0,2410.0,3.0,4,1
3054,Single Family,False,True,True,False,1969,639000.0,2019,9801.0,2106.0,2.0,4,1
3055,Condo,False,True,True,False,1979,369900.0,2018,4059.0,1417.0,2.0,2,1
3056,Single Family,True,True,True,False,1976,760000.0,2019,13068.0,2688.0,3.0,3,2
3057,Single Family,True,True,True,True,1992,699000.0,2019,40075.2,5082.0,4.0,5,2
3058,Single Family,True,True,True,False,1968,699999.0,2018,16117.2,2477.0,3.0,4,2
3059,Single Family,False,True,True,False,2014,365000.0,2019,9583.0,3459.0,5.0,5,2
3060,Condo,False,True,True,False,1979,320000.0,2019,4059.0,1370.0,2.0,2,1
3061,Single Family,False,True,True,False,1975,849800.0,2018,10585.0,3102.0,4.0,4,1
3062,Single Family,True,True,True,True,1964,789000.0,2019,15245.999999999998,2834.0,3.0,5,2
3063,Single Family,True,True,True,True,1966,749000.0,2018,7971.0,3263.0,4.0,5,2
3064,Single Family,True,True,True,False,1969,675000.0,2019,9844.0,2804.0,3.0,5,1
3065,Single Family,False,True,True,False,1965,838500.0,2018,10890.0,2781.0,3.0,5,2
3066,Single Family,False,True,True,False,1965,675000.0,2019,12632.4,2800.0,3.0,4,1
3067,Condo,True,True,True,False,1969,360000.0,2018,3846.0,1920.0,3.0,3,2
3068,Single Family,True,True,True,True,1983,1080000.0,2020,5009.0,3840.0,4.0,4,1
3069,Single Family,True,True,True,False,1972,895000.0,2020,9931.0,2874.0,3.0,5,2
3070,Single Family,False,True,True,False,1970,825000.0,2020,10715.0,3400.0,3.5,5,2
3071,Single Family,False,True,True,False,1969,629000.0,2018,10236.0,2214.0,2.0,4,1
3072,Single Family,False,True,True,False,2015,1995000.0,2020,10890.0,4000.0,5.0,5,1
3073,Single Family,False,True,True,False,1967,529000.0,2018,9975.0,2300.0,3.0,4,2
3074,Single Family,False,True,True,False,1999,699000.0,2018,10236.0,2877.0,3.0,4,2
3075,Single Family,True,True,True,False,1965,1000000.0,2020,9757.0,2889.0,4.0,5,2
3076,Single Family,True,True,True,False,1979,530000.0,2020,12632.4,2024.0,2.0,3,1
3077,Single Family,True,True,True,False,1996,649900.0,2020,5227.0,1862.0,2.0,3,1
3078,Single Family,False,True,True,False,1995,560000.0,2019,5227.0,1927.0,2.0,3,1
3079,Single Family,False,True,True,False,2007,1195000.0,2018,13503.6,3953.0,3.0,4,1
3080,Single Family,True,True,True,True,1962,850000.0,2019,15245.999999999998,2930.0,5.0,3,1
3081,Single Family,True,True,True,False,2005,700000.0,2020,18730.8,3776.0,4.0,4,2
3082,Single Family,False,True,True,False,1969,634999.0,2018,9757.0,2002.0,2.0,3,1
3083,Single Family,False,True,True,True,2013,1350000.0,2019,22651.2,3060.0,4.0,4,2
3084,Single Family,False,True,True,False,1970,949990.0,2019,13068.0,2600.0,3.0,4,1
3085,Single Family,False,True,True,False,1976,1029900.0,2018,18295.2,3846.0,3.0,4,2
3086,Single Family,True,True,True,True,2009,989000.0,2020,10672.0,4067.0,5.0,4,2
3087,Single Family,True,True,True,False,2019,1460000.0,2019,15245.999999999998,3405.0,4.0,4,2
3088,Single Family,True,True,True,False,1978,799000.0,2018,16988.4,2388.0,3.0,3,1
3089,Single Family,False,True,True,False,1968,775000.0,2018,9801.0,2407.0,3.0,4,1
3090,Single Family,True,True,True,False,1974,749000.0,2018,12196.8,2540.0,3.0,4,1
3091,Single Family,True,True,True,False,1977,650000.0,2019,22215.6,2815.0,3.0,4,2
3092,Single Family,False,True,True,False,2017,1100000.0,2019,14374.8,2989.0,3.0,5,2
3093,Single Family,True,True,True,True,1975,550000.0,2019,17859.6,2590.0,3.0,4,1
3094,Single Family,True,True,True,False,1998,730000.0,2020,4791.0,1926.0,3.0,3,2
3095,Single Family,True,True,True,False,1972,598000.0,2018,10018.0,2992.0,3.0,5,2
3096,Single Family,False,True,True,False,1970,379500.0,2018,9408.0,1811.0,2.0,4,1
3097,Single Family,True,True,True,False,1968,225000.0,2018,6991.0,1421.0,2.0,3,1
3098,Single Family,True,True,True,False,1985,284900.0,2019,8454.0,1789.0,2.0,3,1
3099,Single Family,False,True,True,False,1958,250000.0,2019,9016.0,1574.0,2.0,3,1
3100,Single Family,True,True,True,False,1976,471900.0,2020,9147.0,1898.0,2.0,3,1
3101,Single Family,False,True,True,True,1960,325000.0,2018,8145.0,1458.0,2.0,3,1
3102,Single Family,True,True,True,False,2020,438900.0,2020,10497.0,1845.0,2.0,3,1
3103,Single Family,False,True,True,False,1967,379000.0,2019,12632.4,2161.0,2.0,3,1
3104,Single Family,True,False,True,False,2015,410000.0,2018,6751.0,2575.0,3.0,4,2
3105,Single Family,False,True,True,False,1962,165000.0,2019,10018.0,1960.0,2.0,3,1
3106,Single Family,False,True,True,False,2012,429900.0,2019,5880.0,2378.0,4.0,4,2
3107,Single Family,True,True,True,False,1985,199999.0,2018,14810.4,1385.0,2.0,3,1
3108,Single Family,False,True,True,False,1959,250000.0,2019,11325.6,1348.0,2.0,3,1
3109,Single Family,False,True,True,False,1985,340000.0,2019,8276.0,1719.0,3.0,3,2
3110,Single Family,True,True,True,True,1969,519000.0,2020,9278.0,1727.0,2.0,3,1
3111,Single Family,False,True,True,False,2015,359700.0,2019,8842.0,2396.0,4.0,4,2
3112,Single Family,True,True,True,False,1977,399900.0,2020,9801.0,2043.0,3.0,3,2
3113,Single Family,False,True,True,False,1977,349900.0,2018,11325.6,2180.0,3.0,4,2
3114,Single Family,False,True,True,False,1981,379900.0,2019,9278.0,1610.0,2.0,3,1
3115,Single Family,True,True,True,False,1959,339500.0,2019,11761.2,1371.0,2.0,3,1
3116,Single Family,False,True,True,False,1971,259900.0,2018,13068.0,1190.0,2.0,3,1
3117,Single Family,True,True,True,False,2013,415000.0,2019,7056.0,2794.0,4.0,4,2
3118,Single Family,False,True,True,False,1972,275000.0,2018,13068.0,1878.0,2.0,4,1
3119,Single Family,True,True,True,True,1961,375000.0,2020,13939.2,1672.0,2.0,4,1
3120,Single Family,False,True,True,False,1980,305000.0,2019,9408.0,1754.0,3.0,3,2
3121,Single Family,False,True,True,False,1986,310000.0,2018,5227.0,1642.0,3.0,3,2
3122,Single Family,False,True,True,False,1965,289000.0,2018,10890.0,1902.0,2.0,3,1
3123,Single Family,False,True,True,False,1980,335000.0,2019,9038.0,2279.0,3.0,3,2
3124,Single Family,True,True,True,False,1968,269900.0,2018,9626.0,1281.0,2.0,3,1
3125,Single Family,False,True,True,False,1967,379900.0,2019,15681.6,1970.0,2.0,3,1
3126,Single Family,True,True,True,True,1969,280000.0,2018,12196.8,1725.0,2.0,3,1
3127,Single Family,True,True,True,True,1975,360000.0,2020,11761.2,1791.0,2.0,3,1
3128,Single Family,True,True,True,False,1978,350000.0,2018,10236.0,2080.0,2.5,4,2
3129,Single Family,False,True,True,False,1974,309900.0,2018,13068.0,2070.0,3.0,3,1
3130,Single Family,True,True,True,False,1978,409000.0,2020,9147.0,2195.0,2.0,3,1
3131,Single Family,False,True,True,False,1982,239900.0,2019,6795.0,1138.0,2.0,2,1
3132,Single Family,False,True,True,False,1962,355000.0,2019,10846.0,1644.0,2.0,3,1
3133,Single Family,False,True,True,False,1973,249000.0,2018,10890.0,1888.0,2.0,4,1
3134,Single Family,True,True,True,False,1978,387500.0,2019,10193.0,1804.0,3.0,3,2
3135,Single Family,False,True,True,False,1982,315000.0,2019,9713.0,1295.0,2.0,3,1
3136,Single Family,True,True,True,False,1964,335000.0,2020,9147.0,1708.0,3.0,3,1
3137,Single Family,False,True,True,False,1970,199997.0,2019,7884.0,1366.0,2.0,4,1
3138,Single Family,False,True,True,False,1964,324900.0,2019,9931.0,1998.0,2.0,3,1
3139,Single Family,False,True,True,False,1963,259900.0,2018,10890.0,1560.0,2.0,5,2
3140,Single Family,False,True,True,False,1971,345000.0,2019,8668.0,1246.0,2.0,3,1
3141,Single Family,True,True,True,True,2013,499500.0,2018,13068.0,2836.0,4.0,4,2
3142,Single Family,True,True,True,False,1982,259000.0,2019,8042.0,1382.0,2.0,2,1
3143,Single Family,True,True,True,False,1972,285000.0,2019,8494.0,1652.0,2.0,3,1
3144,Single Family,True,True,True,True,1980,415000.0,2019,12632.4,2227.0,3.0,4,2
3145,Single Family,True,True,True,False,1962,325000.0,2019,15245.999999999998,1952.0,2.0,3,1
3146,Single Family,True,True,True,False,1971,245500.0,2018,13939.2,1509.0,2.0,3,1
3147,Single Family,False,True,True,False,1975,279000.0,2018,10846.0,2081.0,2.0,3,1
3148,Single Family,True,True,True,False,1959,340000.0,2019,10018.0,1171.0,2.0,3,1
3149,Condo,True,True,True,False,2015,364900.0,2020,8712.0,1962.0,3.0,3,2
3150,Single Family,True,True,True,True,1960,399000.0,2019,9583.0,1189.0,2.0,3,1
3151,Single Family,False,True,True,False,1980,290000.0,2018,7666.0,1568.0,2.0,3,1
3152,Single Family,True,True,True,False,1978,399999.0,2020,9234.0,1950.0,2.0,4,1
3153,Single Family,True,True,True,False,1972,440000.0,2020,8319.0,1490.0,2.0,3,1
3154,Single Family,False,True,True,False,1959,264900.0,2018,11761.2,1386.0,2.0,3,1
3155,Single Family,True,True,True,False,1969,399000.0,2020,11761.2,2012.0,3.0,4,2
3156,Single Family,True,True,True,False,2018,275000.0,2020,4748.0,1370.0,2.0,3,1
3157,Single Family,False,True,True,False,1959,334000.0,2019,11761.2,1190.0,2.0,2,1
3158,Single Family,False,True,True,False,1959,219950.0,2019,9819.0,1462.0,2.0,3,1
3159,Single Family,False,True,True,False,1981,310000.0,2019,8363.0,1420.0,2.0,3,1
3160,Single Family,True,True,True,False,2007,359900.0,2018,6098.0,2369.0,3.0,4,2
3161,Single Family,True,True,True,False,1972,475000.0,2019,10585.0,2020.0,2.0,3,1
3162,Single Family,False,True,True,False,2004,495000.0,2019,12632.4,2407.0,2.0,3,2
3163,Multiple Occupancy,False,True,True,False,1984,284500.0,2019,7800.0,1752.0,2.0,4,1
3164,Single Family,True,True,True,False,1972,348000.0,2020,9104.0,1840.0,2.0,4,1
3165,Single Family,True,True,True,False,1978,330000.0,2018,9496.0,2112.0,3.0,4,2
3166,Single Family,True,True,True,False,1971,248000.0,2018,8494.0,1426.0,2.0,4,1
3167,Single Family,False,True,True,False,1972,260000.0,2018,8755.0,1253.0,2.0,4,1
3168,Single Family,True,True,True,False,1956,279900.0,2019,10628.0,1278.0,2.0,3,1
3169,Single Family,True,True,True,False,1960,425000.0,2020,10890.0,1696.0,2.0,3,1
3170,Single Family,False,True,True,False,1970,218000.0,2018,8058.0,1139.0,2.0,3,1
3171,Single Family,True,True,True,False,1968,475000.0,2020,29620.800000000007,2655.0,2.0,3,2
3172,Single Family,False,True,True,False,1972,349895.0,2018,9670.0,1402.0,2.0,3,1
3173,Single Family,True,True,True,False,1981,129900.0,2018,11761.2,1420.0,2.0,3,1
3174,Single Family,True,True,True,False,1961,359900.0,2019,10018.0,1706.0,2.0,3,1
3175,Single Family,True,True,True,False,1972,489999.0,2020,8058.0,2399.0,3.0,4,1
3176,Single Family,False,False,False,False,2017,239900.0,2019,3920.0,1346.0,3.0,3,2
3177,Single Family,True,True,True,False,1978,419000.0,2020,10890.0,1772.0,2.0,4,1
3178,Single Family,True,True,True,False,1973,409900.0,2020,7579.0,1617.0,2.0,3,1
3179,Single Family,False,True,True,False,1969,224500.0,2019,9321.0,1392.0,2.0,3,1
3180,Single Family,True,True,True,False,1972,279900.0,2020,8407.0,1675.0,2.0,3,1
3181,Single Family,True,True,True,False,1972,380000.0,2020,12196.8,1514.0,2.0,3,1
3182,Single Family,False,True,True,False,1957,349900.0,2020,8755.0,1633.0,2.0,3,1
3183,Single Family,False,True,True,False,1987,259900.0,2018,6969.0,1696.0,2.0,3,1
3184,Single Family,True,True,True,False,1978,475000.0,2020,16988.4,1670.0,2.0,3,1
3185,Single Family,True,True,True,False,1977,499900.0,2020,9278.0,2051.0,3.0,3,2
3186,Single Family,True,True,True,False,1960,199990.0,2019,9234.0,2024.0,3.0,5,1
3187,Single Family,False,True,True,False,1972,375000.0,2020,7666.0,2040.0,3.0,4,1
3188,Single Family,True,True,True,False,1972,349000.0,2020,15245.999999999998,1430.0,2.0,3,1
3189,Single Family,True,True,True,False,2017,269000.0,2020,4007.0,1349.0,3.0,3,2
3190,Single Family,True,True,True,False,1972,274900.0,2020,11325.6,1408.0,2.0,4,1
3191,Single Family,False,True,True,False,1982,237500.0,2018,8276.0,1469.0,2.0,3,1
3192,Single Family,False,True,True,False,1966,319900.0,2019,8581.0,1358.0,2.0,4,1
3193,Single Family,False,False,True,False,1958,275000.0,2018,9234.0,1924.0,2.0,3,1
3194,Single Family,False,True,True,False,1972,239000.0,2019,7405.0,911.0,1.5,3,1
3195,Single Family,False,True,True,False,1956,250000.0,2019,9801.0,1104.0,2.0,3,1
3196,Single Family,False,True,True,False,2009,399000.0,2018,7056.0,2207.0,3.0,3,2
3197,Single Family,True,True,True,False,2017,275000.0,2020,4181.0,1324.0,3.0,3,2
3198,Single Family,True,True,True,True,1955,299900.0,2020,12632.4,1359.0,1.0,3,1
3199,Single Family,True,True,True,False,1986,325000.0,2020,7623.0,1813.0,2.0,3,1
3200,Single Family,True,True,True,False,1977,399000.0,2020,9016.0,2111.0,3.0,4,2
3201,Single Family,False,True,True,False,1957,460000.0,2019,9060.0,1642.0,2.0,3,1
3202,Single Family,False,True,True,False,1979,350000.0,2019,10323.0,2024.0,2.0,3,1
3203,Single Family,False,True,True,False,1958,395000.0,2020,11761.2,1730.0,2.0,3,1
3204,Single Family,True,True,True,False,1973,230000.0,2019,9583.0,2255.0,3.0,4,2
3205,Single Family,False,True,True,False,1972,299000.0,2019,8624.0,1509.0,2.0,4,1
3206,Single Family,False,True,True,False,1959,279000.0,2018,8102.0,1500.0,2.0,3,1
3207,Residential,True,True,True,False,1967,379900.0,2020,13068.0,1615.0,2.0,3,1
3208,Single Family,False,True,True,True,1980,310000.0,2019,11761.2,1824.0,2.0,3,1
3209,Single Family,False,True,True,False,1979,395000.0,2018,8145.0,2335.0,3.0,3,2
3210,Single Family,False,True,True,False,1969,468900.0,2019,9888.0,2179.0,2.0,3,1
3211,Single Family,True,True,True,False,1959,295500.0,2019,10890.0,1238.0,2.0,3,1
3212,Single Family,True,True,True,False,1972,279990.0,2020,7623.0,1160.0,2.0,3,1
3213,Single Family,False,True,True,False,1968,400000.0,2019,11761.2,1994.0,2.0,3,1
3214,Single Family,False,True,True,False,1957,285000.0,2018,12196.8,1295.0,2.0,3,1
3215,Single Family,False,True,True,False,1979,275000.0,2018,21344.4,2314.0,3.0,3,2
3216,Single Family,True,True,True,True,1958,619900.0,2020,8276.0,1670.0,2.0,3,1
3217,Single Family,False,True,True,False,1979,339000.0,2019,7753.0,1536.0,2.0,3,1
3218,Single Family,False,True,True,False,1979,279900.0,2018,10890.0,2127.0,2.0,3,1
3219,Single Family,True,True,True,True,2012,499999.0,2020,9583.0,2794.0,4.0,4,2
3220,Single Family,False,True,True,False,1978,315000.0,2019,8276.0,1152.0,2.0,3,1
3221,Single Family,False,True,True,False,1972,300000.0,2019,9147.0,1856.0,2.0,4,1
3222,Single Family,False,True,True,True,1970,215000.0,2019,6969.0,1040.0,2.0,3,1
3223,Townhouse,False,True,True,True,1968,299999.0,2019,13068.0,1848.0,2.0,4,1
